model,split,paper_id,generation,n_relations,n_failed,min_prob,mean_prob,abstract_words,n_rare,error_rate,L0_strict,L1_rate10,L2_rate20,L3_rate33,L4_rate50,L5_unfiltered,D_dynamic
qwen3_4b,train,24100257,generation_2,3,1,0.0403393656015396,0.6167186746994654,142,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_4b,train,24100257,generation_3,3,2,0.0021260592620819,0.3360640588992585,116,0,0.6666666666666666,False,False,False,False,False,True,False
qwen3_4b,train,24126708,generation_1,10,3,0.0337236672639846,0.7200822353363037,234,0,0.3,False,False,False,True,True,True,False
qwen3_4b,train,24126708,generation_2,10,4,0.0024188749957829,0.6050239632138983,188,0,0.4,False,False,False,False,True,True,False
qwen3_4b,train,24126708,generation_3,10,3,0.0051684593781828,0.7330381396226584,198,0,0.3,False,False,False,True,True,True,False
qwen3_4b,train,24132704,generation_1,16,7,0.0001815674477256,0.5815016360238587,165,0,0.4375,False,False,False,False,True,True,False
qwen3_4b,train,24132704,generation_2,16,7,0.0001801099133444,0.5984178355975018,216,0,0.4375,False,False,False,False,True,True,False
qwen3_4b,train,24132704,generation_3,16,7,0.0001780124439392,0.5874858501683775,202,0,0.4375,False,False,False,False,True,True,False
qwen3_4b,train,2422478,generation_1,4,3,0.0210766289383173,0.32167515764012933,137,0,0.75,False,False,False,False,False,True,False
qwen3_4b,train,2422478,generation_2,4,1,0.0194945279508829,0.7299942509271204,149,0,0.25,False,False,False,True,True,True,False
qwen3_4b,train,2422478,generation_3,4,1,0.0402067862451076,0.7406271388754249,157,0,0.25,False,False,False,True,True,True,False
qwen3_4b,train,24309294,generation_1,10,5,0.0031553066801279,0.48474323430564253,221,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,24309294,generation_2,10,6,0.0013478723121806,0.44229593843920156,248,0,0.6,False,False,False,False,False,True,False
qwen3_4b,train,24309294,generation_3,10,1,0.3131583631038666,0.9115574270486831,236,0,0.1,False,True,True,True,True,True,True
qwen3_4b,train,24341598,generation_1,6,1,0.011112205684185,0.8133218176662922,180,1,0.16666666666666666,False,False,True,True,True,True,False
qwen3_4b,train,24341598,generation_2,6,0,0.9618678092956544,0.9781124691168467,210,1,0.0,True,True,True,True,True,True,True
qwen3_4b,train,24341598,generation_3,6,0,0.852601945400238,0.9600229561328888,125,1,0.0,True,True,True,True,True,True,True
qwen3_4b,train,24477591,generation_1,10,1,0.0326063930988311,0.8878189772367477,203,0,0.1,False,True,True,True,True,True,True
qwen3_4b,train,24477591,generation_2,10,1,0.1397105306386947,0.8928940996527672,181,0,0.1,False,True,True,True,True,True,True
qwen3_4b,train,24477591,generation_3,10,1,0.0440100207924842,0.8920581318438053,234,0,0.1,False,True,True,True,True,True,True
qwen3_4b,train,24535067,generation_1,7,1,0.264051228761673,0.8502217062882015,177,1,0.14285714285714285,False,False,True,True,True,True,False
qwen3_4b,train,24535067,generation_2,7,3,0.011408170685172,0.5107563912336316,158,1,0.42857142857142855,False,False,False,False,True,True,False
qwen3_4b,train,24535067,generation_3,7,2,0.0889170542359352,0.7352006573762212,198,1,0.2857142857142857,False,False,False,True,True,True,False
qwen3_4b,train,24587916,generation_1,8,2,0.0006506440695375,0.7729531749791931,173,0,0.25,False,False,False,True,True,True,False
qwen3_4b,train,24587916,generation_2,8,0,0.973990261554718,0.9819655939936638,156,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,24587916,generation_3,8,0,0.8555243015289307,0.9654201120138168,151,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,24588023,generation_1,1,1,0.0074004917405545,0.0074004917405545,154,0,1.0,False,False,False,False,False,True,False
qwen3_4b,train,24588023,generation_2,1,1,0.0068412073887884,0.0068412073887884,178,0,1.0,False,False,False,False,False,True,False
qwen3_4b,train,24588023,generation_3,1,1,0.0068446979857981,0.0068446979857981,133,0,1.0,False,False,False,False,False,True,False
qwen3_4b,train,24623966,generation_1,12,5,0.0001871333806775,0.5705271330079995,199,0,0.4166666666666667,False,False,False,False,True,True,False
qwen3_4b,train,24623966,generation_2,12,5,0.0002027449809247,0.5695300112674886,207,0,0.4166666666666667,False,False,False,False,True,True,False
qwen3_4b,train,24623966,generation_3,12,3,0.0111336456611752,0.6979622531216592,210,0,0.25,False,False,False,True,True,True,False
qwen3_4b,train,24632946,generation_1,13,5,0.0001832765556173,0.5933033683003697,162,0,0.38461538461538464,False,False,False,False,True,True,False
qwen3_4b,train,24632946,generation_2,13,4,0.0001894404995255,0.7223071435023135,225,0,0.3076923076923077,False,False,False,True,True,True,False
qwen3_4b,train,24632946,generation_3,13,5,0.0002059993566945,0.6194636385995321,258,0,0.38461538461538464,False,False,False,False,True,True,False
qwen3_4b,train,24709919,generation_1,6,3,0.0045383931137621,0.47617836638043315,206,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,24709919,generation_2,6,1,0.0297660287469625,0.8023319551721215,125,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_4b,train,24709919,generation_3,6,2,0.0201894287019968,0.624756844403843,227,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_4b,train,24742750,generation_1,2,0,0.9798378944396972,0.9806250929832458,153,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,24742750,generation_2,2,0,0.971370279788971,0.9763360619544983,146,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,24742750,generation_3,2,0,0.9702908992767334,0.975168764591217,148,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,24743235,generation_1,8,1,0.0040814764797687,0.7818631366826594,164,1,0.125,False,False,True,True,True,True,False
qwen3_4b,train,24743235,generation_2,8,4,0.000212175262277,0.5302272169155913,160,1,0.5,False,False,False,False,True,True,False
qwen3_4b,train,24743235,generation_3,8,3,0.0008975643431767,0.6363634411682142,158,1,0.375,False,False,False,False,True,True,False
qwen3_4b,train,24768818,generation_1,19,1,0.0001952017482835,0.9213706127652825,212,2,0.05263157894736842,False,True,True,True,True,True,True
qwen3_4b,train,24768818,generation_2,19,1,0.0001928116107592,0.9291323041979922,257,2,0.05263157894736842,False,True,True,True,True,True,True
qwen3_4b,train,24768818,generation_3,19,3,0.0001966701820492,0.8424718837302766,225,2,0.15789473684210525,False,False,True,True,True,True,False
qwen3_4b,train,24842192,generation_1,20,4,0.1432431191205978,0.8180095799267292,244,0,0.2,False,False,True,True,True,True,False
qwen3_4b,train,24842192,generation_2,20,2,0.0694454535841941,0.8883552458137274,242,0,0.1,False,True,True,True,True,True,True
qwen3_4b,train,24842192,generation_3,20,4,0.0002041677216766,0.7856865371621098,227,0,0.2,False,False,True,True,True,True,False
qwen3_4b,train,24853300,generation_1,12,3,0.0001823323545977,0.6787035688854909,260,1,0.25,False,False,False,True,True,True,False
qwen3_4b,train,24853300,generation_2,12,4,0.0003834352246485,0.6600690647319425,203,1,0.3333333333333333,False,False,False,False,True,True,False
qwen3_4b,train,24853300,generation_3,12,3,0.0001802090118872,0.7345517730306407,198,1,0.25,False,False,False,True,True,True,False
qwen3_4b,train,24902786,generation_1,13,8,0.0086246756836771,0.3399429817039233,244,0,0.6153846153846154,False,False,False,False,False,True,False
qwen3_4b,train,24902786,generation_2,13,8,0.0051980107091367,0.43686788654527986,265,0,0.6153846153846154,False,False,False,False,False,True,False
qwen3_4b,train,24902786,generation_3,13,6,0.0177855305373668,0.5116959863270705,304,0,0.46153846153846156,False,False,False,False,True,True,False
qwen3_4b,train,24911645,generation_1,15,3,0.0322625860571861,0.7527683841685454,237,1,0.2,False,False,True,True,True,True,False
qwen3_4b,train,24911645,generation_2,15,4,0.0815452262759208,0.7811068832874298,253,1,0.26666666666666666,False,False,False,True,True,True,False
qwen3_4b,train,24911645,generation_3,15,3,0.0268748924136161,0.7299493491649628,172,1,0.2,False,False,True,True,True,True,False
qwen3_4b,train,24914936,generation_1,10,5,0.0003494990232866,0.5517188586032716,190,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,24914936,generation_2,10,5,0.0002090008201776,0.5013042816251982,231,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,24914936,generation_3,10,4,0.0002916101657319,0.6313561221264535,206,0,0.4,False,False,False,False,True,True,False
qwen3_4b,train,24927617,generation_1,8,1,0.035224512219429,0.8188074473291636,282,5,0.125,False,False,True,True,True,True,False
qwen3_4b,train,24927617,generation_2,8,2,0.0069605158641934,0.7690092070261016,227,5,0.25,False,False,False,True,True,True,False
qwen3_4b,train,24927617,generation_3,8,1,0.0917570143938064,0.8355508390814066,216,5,0.125,False,False,True,True,True,True,False
qwen3_4b,train,24971338,generation_1,23,13,0.0021568308584392,0.4402076575662131,210,1,0.5652173913043478,False,False,False,False,False,True,False
qwen3_4b,train,24971338,generation_2,23,14,0.000211822145502,0.3790278641105903,241,1,0.6086956521739131,False,False,False,False,False,True,False
qwen3_4b,train,24971338,generation_3,23,10,0.0001922579394886,0.5579628505112614,229,1,0.43478260869565216,False,False,False,False,True,True,False
qwen3_4b,train,25054547,generation_1,13,3,0.0002615710836835,0.6985832974851991,172,0,0.23076923076923078,False,False,False,True,True,True,False
qwen3_4b,train,25054547,generation_2,13,3,0.0002146573533536,0.7204779797119465,160,0,0.23076923076923078,False,False,False,True,True,True,False
qwen3_4b,train,25054547,generation_3,13,5,0.0002604924957267,0.636006547541071,202,0,0.38461538461538464,False,False,False,False,True,True,False
qwen3_4b,train,25218136,generation_1,15,7,0.0001854643196566,0.5126696767198154,200,3,0.4666666666666667,False,False,False,False,True,True,False
qwen3_4b,train,25218136,generation_2,15,7,0.0001874340814538,0.5164192258642288,232,3,0.4666666666666667,False,False,False,False,True,True,False
qwen3_4b,train,25218136,generation_3,15,6,0.0001834505237638,0.5891960611741525,231,3,0.4,False,False,False,False,True,True,False
qwen3_4b,train,25263533,generation_1,26,24,0.0001804779749363,0.09759997007887035,218,2,0.9230769230769231,False,False,False,False,False,True,False
qwen3_4b,train,25263533,generation_2,26,18,0.0003222914820071,0.33543675192049704,258,2,0.6923076923076923,False,False,False,False,False,True,False
qwen3_4b,train,25263533,generation_3,26,17,0.0001847297826316,0.37581732241680854,217,2,0.6538461538461539,False,False,False,False,False,True,False
qwen3_4b,train,25305591,generation_1,27,16,0.0002667603257577,0.4384291758706914,271,0,0.5925925925925926,False,False,False,False,False,True,False
qwen3_4b,train,25305591,generation_2,27,15,0.0002049279573839,0.45105198827675647,191,0,0.5555555555555556,False,False,False,False,False,True,False
qwen3_4b,train,25305591,generation_3,27,16,0.0001972540485439,0.4090381845485858,216,0,0.5925925925925926,False,False,False,False,False,True,False
qwen3_4b,train,25622904,generation_1,26,12,0.0002143176679965,0.545225555570841,300,0,0.46153846153846156,False,False,False,False,True,True,False
qwen3_4b,train,25622904,generation_2,26,15,0.0002041252737399,0.4549311987844143,304,0,0.5769230769230769,False,False,False,False,False,True,False
qwen3_4b,train,25622904,generation_3,26,10,0.0002061763952951,0.619106836660089,279,0,0.38461538461538464,False,False,False,False,True,True,False
qwen3_4b,train,25946186,generation_1,13,2,0.00825871899724,0.7648396609494319,199,0,0.15384615384615385,False,False,True,True,True,True,True
qwen3_4b,train,25946186,generation_2,13,2,0.0080982754006981,0.8291122573069655,235,0,0.15384615384615385,False,False,True,True,True,True,True
qwen3_4b,train,25946186,generation_3,13,2,0.0581053644418716,0.7960126038927299,185,0,0.15384615384615385,False,False,True,True,True,True,True
qwen3_4b,train,25979836,generation_1,53,25,0.0001796886062948,0.5304974177901695,281,2,0.4716981132075472,False,False,False,False,True,True,False
qwen3_4b,train,25979836,generation_2,53,26,0.0001813499402487,0.5071598694515349,242,2,0.49056603773584906,False,False,False,False,True,True,False
qwen3_4b,train,25979836,generation_3,53,29,0.0001852937566582,0.44558588774789143,251,2,0.5471698113207547,False,False,False,False,False,True,False
qwen3_4b,train,25983002,generation_1,9,1,0.0148068647831678,0.8494728470428122,185,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_4b,train,25983002,generation_2,9,0,0.7619237303733826,0.9582164486249288,159,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,25983002,generation_3,9,1,0.0255474019795656,0.8671937206139168,204,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_4b,train,25986755,generation_1,16,4,0.0005681933835148,0.737693091694382,253,0,0.25,False,False,False,True,True,True,False
qwen3_4b,train,25986755,generation_2,16,6,0.0003106549265794,0.6120502082267194,224,0,0.375,False,False,False,False,True,True,False
qwen3_4b,train,25986755,generation_3,16,2,0.0060531911440193,0.8431662764924113,261,0,0.125,False,False,True,True,True,True,True
qwen3_4b,train,26027517,generation_1,31,20,0.0001789651432773,0.3819338943703182,204,0,0.6451612903225806,False,False,False,False,False,True,False
qwen3_4b,train,26027517,generation_2,31,13,0.0002031498006545,0.5766449998242728,343,0,0.41935483870967744,False,False,False,False,True,True,False
qwen3_4b,train,26027517,generation_3,31,19,0.000180766597623,0.36623009130210354,222,0,0.6129032258064516,False,False,False,False,False,True,False
qwen3_4b,train,26102294,generation_1,14,3,0.0002379243524046,0.7635051953142725,168,0,0.21428571428571427,False,False,False,True,True,True,False
qwen3_4b,train,26102294,generation_2,14,4,0.0002110753703163,0.7343462084650777,227,0,0.2857142857142857,False,False,False,True,True,True,False
qwen3_4b,train,26102294,generation_3,14,2,0.0002863234549295,0.8291640297019123,215,0,0.14285714285714285,False,False,True,True,True,True,True
qwen3_4b,train,26115410,generation_1,1,0,0.9763715267181396,0.9763715267181396,110,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,26115410,generation_2,1,0,0.9795469641685486,0.9795469641685486,114,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,26115410,generation_3,1,0,0.9766995906829834,0.9766995906829834,135,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,26270232,generation_1,25,3,0.0009014815441332,0.8621999211772345,198,0,0.12,False,False,True,True,True,True,False
qwen3_4b,train,26270232,generation_2,25,4,0.0001976166095118,0.8292854749719845,195,0,0.16,False,False,True,True,True,True,False
qwen3_4b,train,26270232,generation_3,25,10,0.0006741503602825,0.5794312482490205,211,0,0.4,False,False,False,False,True,True,False
qwen3_4b,train,26411452,generation_1,7,0,0.8526756763458252,0.9637179970741272,243,1,0.0,True,True,True,True,True,True,True
qwen3_4b,train,26411452,generation_2,7,1,0.4396534860134125,0.9061713857310159,219,1,0.14285714285714285,False,False,True,True,True,True,False
qwen3_4b,train,26411452,generation_3,7,0,0.8826629519462585,0.9708716954503741,191,1,0.0,True,True,True,True,True,True,True
qwen3_4b,train,26516699,generation_1,59,9,0.0001865703816292,0.826669133945824,174,0,0.15254237288135594,False,False,True,True,True,True,False
qwen3_4b,train,26516699,generation_2,59,4,0.0001836871670093,0.9291330796429174,189,0,0.06779661016949153,False,True,True,True,True,True,False
qwen3_4b,train,26516699,generation_3,59,7,0.0001870365231297,0.87847525879205,164,0,0.11864406779661017,False,False,True,True,True,True,False
qwen3_4b,train,26731607,generation_1,1,1,0.3318412005901336,0.3318412005901336,206,0,1.0,False,False,False,False,False,True,False
qwen3_4b,train,26731607,generation_2,1,1,0.0154008045792579,0.0154008045792579,169,0,1.0,False,False,False,False,False,True,False
qwen3_4b,train,26731607,generation_3,1,1,0.0605524405837059,0.0605524405837059,148,0,1.0,False,False,False,False,False,True,False
qwen3_4b,train,27014915,generation_1,21,2,0.0074229850433766,0.8421915912158078,267,2,0.09523809523809523,False,True,True,True,True,True,True
qwen3_4b,train,27014915,generation_2,21,7,0.0002003929839702,0.6789224422238822,267,2,0.3333333333333333,False,False,False,False,True,True,False
qwen3_4b,train,27014915,generation_3,21,4,0.0002960623532999,0.8182695916371553,306,2,0.19047619047619047,False,False,True,True,True,True,False
qwen3_4b,train,27084744,generation_1,30,5,0.0015645533567294,0.8345059656344044,289,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_4b,train,27084744,generation_2,30,8,0.0002233961422462,0.7388137198548066,298,0,0.26666666666666666,False,False,False,True,True,True,False
qwen3_4b,train,27084744,generation_3,30,5,0.0002125034370692,0.8196276570112483,297,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_4b,train,27134166,generation_1,14,7,0.0015867876354604,0.5076994882796758,234,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,27134166,generation_2,14,3,0.0030182634945958,0.7867814006915849,249,0,0.21428571428571427,False,False,False,True,True,True,False
qwen3_4b,train,27134166,generation_3,14,7,0.0002019628009293,0.49814574026926745,248,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,27172902,generation_1,17,7,0.0001873928267741,0.5991248624743415,278,1,0.4117647058823529,False,False,False,False,True,True,False
qwen3_4b,train,27172902,generation_2,17,6,0.0001949376310221,0.636016793015776,230,1,0.35294117647058826,False,False,False,False,True,True,False
qwen3_4b,train,27172902,generation_3,17,7,0.0001855862064985,0.614088564817554,230,1,0.4117647058823529,False,False,False,False,True,True,False
qwen3_4b,train,27184800,generation_1,5,0,0.7541595101356506,0.905988085269928,151,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27184800,generation_2,5,0,0.8947805762290955,0.9559437155723571,160,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27184800,generation_3,5,0,0.9611626863479614,0.9786314606666565,157,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27248656,generation_1,37,14,0.0001882558426586,0.5875329361482039,194,0,0.3783783783783784,False,False,False,False,True,True,False
qwen3_4b,train,27248656,generation_2,37,13,0.000189931524801,0.6672770603594521,250,0,0.35135135135135137,False,False,False,False,True,True,False
qwen3_4b,train,27248656,generation_3,37,19,0.0001870211708592,0.5011161625942977,262,0,0.5135135135135135,False,False,False,False,False,True,False
qwen3_4b,train,27292643,generation_1,6,0,0.9270268082618712,0.9789063235123953,176,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27292643,generation_2,6,0,0.7310096621513367,0.9476501941680908,148,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27292643,generation_3,6,1,0.03334816172719,0.8222094010561705,194,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_4b,train,27630165,generation_1,14,3,0.0005401359521783,0.7539406586812609,185,0,0.21428571428571427,False,False,False,True,True,True,False
qwen3_4b,train,27630165,generation_2,14,5,0.0010037686442956,0.6676914852578193,184,0,0.35714285714285715,False,False,False,False,True,True,False
qwen3_4b,train,27630165,generation_3,14,1,0.0276970565319061,0.9068237734692437,176,0,0.07142857142857142,False,True,True,True,True,True,True
qwen3_4b,train,27640183,generation_1,6,0,0.983714520931244,0.9932205975055695,116,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27640183,generation_2,6,1,0.1679021269083023,0.8462028329571089,168,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_4b,train,27640183,generation_3,6,0,0.6106593608856201,0.8583713968594869,189,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27643404,generation_1,9,0,0.941578447818756,0.9802905254893832,242,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27643404,generation_2,9,1,0.0262479614466428,0.8809637739840481,195,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_4b,train,27643404,generation_3,9,1,0.1727565079927444,0.8905990338987775,211,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_4b,train,27779699,generation_1,10,0,0.9541886448860168,0.9866595208644867,180,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27779699,generation_2,10,0,0.7700742483139038,0.9640334486961365,190,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27779699,generation_3,10,0,0.961836040019989,0.9875504016876221,166,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27825100,generation_1,10,5,0.0099777467548847,0.5254922993481159,241,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,27825100,generation_2,10,3,0.0067588426172733,0.6749641064554452,264,0,0.3,False,False,False,True,True,True,False
qwen3_4b,train,27825100,generation_3,10,1,0.0235288366675376,0.8002361856400967,237,0,0.1,False,True,True,True,True,True,True
qwen3_4b,train,27860244,generation_1,19,7,0.0099758058786392,0.6366805117087144,270,0,0.3684210526315789,False,False,False,False,True,True,False
qwen3_4b,train,27860244,generation_2,19,6,0.0071837822906672,0.6676392107956896,223,0,0.3157894736842105,False,False,False,True,True,True,False
qwen3_4b,train,27860244,generation_3,19,8,0.0086018983274698,0.5761810122057796,201,0,0.42105263157894735,False,False,False,False,True,True,False
qwen3_4b,train,27930654,generation_1,7,0,0.9951987862586976,0.9962143812860761,168,2,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27930654,generation_2,7,0,0.9947534799575806,0.9958130376679557,157,2,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27930654,generation_3,7,0,0.9792390465736388,0.9935851437704903,177,2,0.0,True,True,True,True,True,True,True
qwen3_4b,train,27941998,generation_1,16,10,0.000302320724586,0.37867474787344685,157,0,0.625,False,False,False,False,False,True,False
qwen3_4b,train,27941998,generation_2,16,6,0.0006411814247258,0.5977091442218807,208,0,0.375,False,False,False,False,True,True,False
qwen3_4b,train,27941998,generation_3,16,10,0.0003142731438856,0.35485041958600044,181,0,0.625,False,False,False,False,False,True,False
qwen3_4b,train,27959382,generation_1,8,3,0.0002629493537824,0.5354407349623216,208,0,0.375,False,False,False,False,True,True,False
qwen3_4b,train,27959382,generation_2,8,3,0.0060619818978011,0.5597623991197906,178,0,0.375,False,False,False,False,True,True,False
qwen3_4b,train,27959382,generation_3,8,5,0.0055673769675195,0.40134909952757875,258,0,0.625,False,False,False,False,False,True,False
qwen3_4b,train,27974047,generation_1,24,3,0.0004107510321773,0.8742399956087562,231,0,0.125,False,False,True,True,True,True,False
qwen3_4b,train,27974047,generation_2,24,5,0.0004375245189294,0.7990624140560006,202,0,0.20833333333333334,False,False,False,True,True,True,False
qwen3_4b,train,27974047,generation_3,24,4,0.0017415704205632,0.8270822987348462,224,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_4b,train,27999109,generation_1,10,3,0.0006987245869822,0.6892037186597009,217,0,0.3,False,False,False,True,True,True,False
qwen3_4b,train,27999109,generation_2,10,3,0.0002822761598508,0.6966926182300085,267,0,0.3,False,False,False,True,True,True,False
qwen3_4b,train,27999109,generation_3,10,3,0.0029342302586883,0.735915389447473,212,0,0.3,False,False,False,True,True,True,False
qwen3_4b,train,28075473,generation_1,13,5,0.0003153936122544,0.626340214731709,184,0,0.38461538461538464,False,False,False,False,True,True,False
qwen3_4b,train,28075473,generation_2,13,3,0.0003266502753831,0.7410470634886923,200,0,0.23076923076923078,False,False,False,True,True,True,False
qwen3_4b,train,28075473,generation_3,13,2,0.0002900953113567,0.8080803591090864,251,0,0.15384615384615385,False,False,True,True,True,True,True
qwen3_4b,train,28098423,generation_1,10,2,0.0261261463165283,0.808586573600769,200,1,0.2,False,False,True,True,True,True,False
qwen3_4b,train,28098423,generation_2,10,2,0.1618129611015319,0.8201763987541199,174,1,0.2,False,False,True,True,True,True,False
qwen3_4b,train,28098423,generation_3,10,2,0.2976355254650116,0.8081196755170822,221,1,0.2,False,False,True,True,True,True,False
qwen3_4b,train,28101574,generation_1,7,3,0.000310790608637,0.6240830109288383,159,0,0.42857142857142855,False,False,False,False,True,True,False
qwen3_4b,train,28101574,generation_2,7,3,0.0001887116231955,0.6572289790908273,216,0,0.42857142857142855,False,False,False,False,True,True,False
qwen3_4b,train,28101574,generation_3,7,4,0.0001845931401476,0.5504543365012589,144,0,0.5714285714285714,False,False,False,False,False,True,False
qwen3_4b,train,28148288,generation_1,9,2,0.0031869250815361,0.7080636685455425,167,0,0.2222222222222222,False,False,False,True,True,True,False
qwen3_4b,train,28148288,generation_2,9,3,0.0035230114590376,0.6195398009020008,180,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_4b,train,28148288,generation_3,9,2,0.004559839144349,0.7299850831429163,224,0,0.2222222222222222,False,False,False,True,True,True,False
qwen3_4b,train,28151486,generation_1,8,4,0.0096187414601445,0.5601583985844627,195,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,28151486,generation_2,8,3,0.0005542474100366,0.5817079970875056,189,0,0.375,False,False,False,False,True,True,False
qwen3_4b,train,28151486,generation_3,8,3,0.000520511821378,0.6180263615460717,209,0,0.375,False,False,False,False,True,True,False
qwen3_4b,train,28204828,generation_1,16,5,0.0003520569589454,0.6421805593945464,190,0,0.3125,False,False,False,True,True,True,False
qwen3_4b,train,28204828,generation_2,16,5,0.0002776918699964,0.6863648019534594,257,0,0.3125,False,False,False,True,True,True,False
qwen3_4b,train,28204828,generation_3,16,5,0.0023601849097758,0.6552836298506008,226,0,0.3125,False,False,False,True,True,True,False
qwen3_4b,train,28260056,generation_1,16,4,0.0012233478482812,0.7207515400223201,220,0,0.25,False,False,False,True,True,True,False
qwen3_4b,train,28260056,generation_2,16,4,0.0181447938084602,0.7145452051190659,174,0,0.25,False,False,False,True,True,True,False
qwen3_4b,train,28260056,generation_3,16,8,0.0006338128005154,0.47500803454386187,193,0,0.5,False,False,False,False,True,True,False
qwen3_4b,train,28260077,generation_1,16,5,0.0004318440915085,0.6808897186019749,208,0,0.3125,False,False,False,True,True,True,False
qwen3_4b,train,28260077,generation_2,16,5,0.0005345919635146,0.6677116099017439,192,0,0.3125,False,False,False,True,True,True,False
qwen3_4b,train,28260077,generation_3,16,6,0.0005609395448118,0.6252913159114541,191,0,0.375,False,False,False,False,True,True,False
qwen3_4b,train,28260110,generation_1,20,6,0.0002255814615637,0.7392376107512973,236,1,0.3,False,False,False,True,True,True,False
qwen3_4b,train,28260110,generation_2,20,6,0.0002464914578013,0.6774864464256097,184,1,0.3,False,False,False,True,True,True,False
qwen3_4b,train,28260110,generation_3,20,8,0.0001819837634684,0.6387961672116944,247,1,0.4,False,False,False,False,True,True,False
qwen3_4b,train,28279980,generation_1,17,5,0.0235936641693115,0.6894107960602817,221,0,0.29411764705882354,False,False,False,True,True,True,False
qwen3_4b,train,28279980,generation_2,17,5,0.013570362702012,0.6991149049033137,254,0,0.29411764705882354,False,False,False,True,True,True,False
qwen3_4b,train,28279980,generation_3,17,5,0.0301995147019624,0.7194456945666495,219,0,0.29411764705882354,False,False,False,True,True,True,False
qwen3_4b,train,28346429,generation_1,7,3,0.0007280122954398,0.5925885908904353,180,1,0.42857142857142855,False,False,False,False,True,True,False
qwen3_4b,train,28346429,generation_2,7,5,0.0002072236966341,0.31603591817214954,184,1,0.7142857142857143,False,False,False,False,False,True,False
qwen3_4b,train,28346429,generation_3,7,4,0.0002085774031002,0.4220891579295442,192,1,0.5714285714285714,False,False,False,False,False,True,False
qwen3_4b,train,28348168,generation_1,3,0,0.9835431575775146,0.9919504721959432,124,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,28348168,generation_2,3,0,0.5229103565216064,0.8378130793571472,148,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,28348168,generation_3,3,0,0.9908644556999208,0.9936517675717672,167,0,0.0,True,True,True,True,True,True,True
qwen3_4b,train,28368423,generation_1,18,5,0.0001815586147131,0.6894953646874961,245,0,0.2777777777777778,False,False,False,True,True,True,False
qwen3_4b,train,28368423,generation_2,18,6,0.0005485712317749,0.6461116345502281,269,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_4b,train,28368423,generation_3,18,12,0.000202263428946,0.3518085772326837,200,0,0.6666666666666666,False,False,False,False,False,True,False
qwen3_4b,train,28368537,generation_1,7,1,0.0169229228049516,0.8536733434136424,198,1,0.14285714285714285,False,False,True,True,True,True,False
qwen3_4b,train,28368537,generation_2,7,1,0.2281444817781448,0.857204115816525,188,1,0.14285714285714285,False,False,True,True,True,True,False
qwen3_4b,train,28368537,generation_3,7,0,0.5183046460151672,0.9273356795310974,185,1,0.0,True,True,True,True,True,True,True
qwen3_4b,train,28398555,generation_1,10,2,0.0210350975394248,0.7642528586089611,259,1,0.2,False,False,True,True,True,True,False
